"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,6.695283E-06,0.0003803194,2.295146E-07,1.572155E-08,0,6.996096E-05,0.002104294,2.664011E-06,3.310464E-07,0,0,0.07648802,0,0
0,6,0,0.000237239,0.003895618,9.655279E-06,1.495898E-06,0,0.0009862756,0.009788999,4.270402E-05,9.589226E-06,0,0,0.1732824,0,0
0,9,0,0.001289027,0.01243846,5.367839E-05,1.257828E-05,0,0.003581324,0.0229499,0.0001561669,4.792984E-05,0,0,0.2785858,0,0
0,12,0,0.003691532,0.02605301,0.0001518359,4.502273E-05,0,0.0081461,0.04090394,0.0003478631,0.0001284565,0,0,0.3862187,0,0
0,15,0,0.007727534,0.0440703,0.0003101711,0.0001061058,0,0.01468823,0.06276873,0.0006092269,0.000252622,0,0,0.4917619,0,0
0,18,0,0.01347416,0.06560829,0.0005259035,0.0001967457,0,0.02306627,0.08764235,0.0009283233,0.0004149422,0,0,0.592258,0,0
0,21,0,0.02086443,0.08976529,0.0007920468,0.0003135905,0,0.03305176,0.1146648,0.001293097,0.0006073936,0,0,0.6858943,0,0
0,24,0,0.02973759,0.1156981,0.001100056,0.0004514473,0,0.0443727,0.1430455,0.001692371,0.0008218405,0,0,0.7717071,0,0
0,27,0,0.03987937,0.1426303,0.001441176,0.0006048637,0,0.05674523,0.1717927,0.002116169,0.001051091,0,0,0.8296319,0,0
0,30,0,0.05103542,0.1690821,0.001806702,0.0007689559,0,0.06980437,0.1983738,0.002553425,0.001289442,0,0,0.8613355,0,0
0,33,0,0.06286046,0.1933597,0.002186138,0.0009397345,0,0.0830752,0.222136,0.002989645,0.00153216,0,0,0.8865786,0,0
0,36,0,0.07499027,0.214964,0.002568685,0.001113749,0,0.09622589,0.2430874,0.003414878,0.00177489,0,0,0.9072078,0,0
0,39,0,0.08713636,0.2339383,0.002946157,0.001288009,0,0.1090584,0.2614069,0.003823951,0.002014168,0,0,0.9240744,0,0
0,42,0,0.09909439,0.2504673,0.003313181,0.00146015,0,0.1214512,0.2773017,0.004214261,0.00224753,0,0,0.9378681,0,0
0,45,0,0.1107248,0.2647584,0.003666429,0.00162846,0,0.1333268,0.2909742,0.004584517,0.00247335,0,0,0.9491517,0,0
0,48,0,0.1219332,0.277011,0.004003909,0.001791797,0,0.1446355,0.3026145,0.004934131,0.002690641,0,0,0.958384,0,0
0,51,0,0.1326575,0.2874098,0.004324501,0.001949465,0,0.1553465,0.3124001,0.005262936,0.002898875,0,0,0.9659382,0,0
0,54,0,0.1428562,0.2961247,0.004627601,0.002101071,0,0.1654422,0.3204963,0.005571018,0.00309782,0,0,0.9721196,0,0
0,57,0,0.1525036,0.3033117,0.004912951,0.002246438,0,0.1749146,0.3270566,0.005858628,0.00328744,0,0,0.9771779,0,0
0,60,0,0.161585,0.3091144,0.005180537,0.00238552,0,0.1837631,0.3322235,0.006126145,0.003467821,0,0,0.9813177,0,0
0,63,0,0.170095,0.3136648,0.005430521,0.002518361,0,0.191993,0.336129,0.00637404,0.003639129,0,0,0.9847062,0,0
0,66,0,0.1780345,0.3170839,0.005663191,0.002645066,0,0.1996141,0.3388949,0.006602853,0.003801579,0,0,0.9874799,0,0
0,69,0,0.1854094,0.3194828,0.005878925,0.002765768,0,0.2066393,0.3406337,0.006813171,0.003955408,0,0,0.9897503,0,0
0,72,0,0.1922295,0.3209636,0.006078165,0.002880617,0,0.2130844,0.3414487,0.007005618,0.004100861,0,0,0.9916089,0,0
0,75,0,0.1985074,0.3216194,0.0062614,0.00298977,0,0.2189667,0.3414348,0.007180841,0.004238185,0,0,0.9931303,0,0
0,78,0,0.2042579,0.3215358,0.006429158,0.003093384,0,0.2243052,0.3406793,0.007339501,0.004367626,0,0,0.9943759,0,0
0,81,0,0.2094975,0.3207909,0.006581985,0.003191614,0,0.2291194,0.3392618,0.007482268,0.004489419,0,0,0.9953955,0,0
0,84,0,0.2142435,0.3194561,0.006720445,0.003284611,0,0.23343,0.3372553,0.007609814,0.004603792,0,0,0.9962303,0,0
0,87,0,0.2185143,0.3175967,0.006845111,0.003372519,0,0.2372574,0.3347267,0.007722809,0.004710966,0,0,0.9969137,0,0
0,90,0,0.2223286,0.3152722,0.006956558,0.003455479,0,0.2406225,0.3317369,0.007821914,0.004811152,0,0,0.9974732,0,0
0,93,0,0.2257053,0.312537,0.00705536,0.003533624,0,0.243546,0.3283415,0.007907783,0.004904553,0,0,0.9979313,0,0
0,96,0,0.2286637,0.3094406,0.007142088,0.003607083,0,0.2460485,0.3245913,0.007981057,0.004991365,0,0,0.9983063,0,0
0,99,0,0.2312224,0.3060282,0.007217303,0.003675981,0,0.2481501,0.3205326,0.008042367,0.005071779,0,0,0.9986134,0,0
0,102,0,0.2334004,0.3023409,0.00728156,0.003740439,0,0.2498709,0.3162074,0.008092323,0.005145979,0,0,0.9988648,0,0
0,105,0,0.235216,0.2984162,0.0073354,0.003800573,0,0.2512302,0.3116542,0.008131524,0.005214144,0,0,0.9990707,0,0
0,108,0,0.2366874,0.294288,0.007379354,0.003856498,0,0.2522469,0.3069078,0.008160548,0.005276449,0,0,0.9992392,0,0
0,111,0,0.2378322,0.2899874,0.007413936,0.003908326,0,0.2529395,0.3019999,0.00817996,0.005333066,0,0,0.9993771,0,0
0,114,0,0.2386676,0.2855427,0.007439651,0.003956167,0,0.2533259,0.2969593,0.008190303,0.005384166,0,0,0.9994901,0,0
0,117,0,0.2392105,0.2809793,0.007456983,0.004000132,0,0.2534235,0.2918122,0.008192103,0.005429914,0,0,0.9995825,0,0
0,120,0,0.239477,0.2763206,0.007466407,0.004040325,0,0.2532489,0.2865823,0.00818587,0.005470476,0,0,0.9996582,0,0
0,123,0,0.2394829,0.2715876,0.007468376,0.004076854,0,0.2528185,0.281291,0.008172093,0.005506015,0,0,0.9997202,0,0
0,126,0,0.2392434,0.2667992,0.007463334,0.004109827,0,0.2521478,0.2759577,0.008151244,0.005536693,0,0,0.9997709,0,0
0,129,0,0.2387734,0.2619729,0.007451705,0.004139347,0,0.2512521,0.2706,0.008123779,0.005562671,0,0,0.9998125,0,0
0,132,0,0.2380869,0.2571242,0.0074339,0.004165521,0,0.2501457,0.2652336,0.008090133,0.00558411,0,0,0.9998465,0,0
0,135,0,0.2371978,0.2522672,0.007410313,0.004188454,0,0.2488429,0.2598727,0.008050727,0.005601167,0,0,0.9998743,0,0
0,138,0,0.2361191,0.2474144,0.007381324,0.00420825,0,0.2473569,0.2545302,0.008005963,0.005614004,0,0,0.9998971,0,0
0,141,0,0.2348637,0.2425773,0.007347299,0.004225014,0,0.2457009,0.2492173,0.007956227,0.005622776,0,0,0.9999158,0,0
0,144,0,0.2334437,0.2377661,0.007308588,0.004238852,0,0.2438873,0.2439444,0.007901892,0.005627642,0,0,0.999931,0,0
0,147,0,0.231871,0.2329898,0.007265528,0.004249868,0,0.241928,0.2387205,0.007843311,0.005628759,0,0,0.9999436,0,0
0,150,0,0.2301569,0.2282566,0.007218441,0.004258166,0,0.2398346,0.2335536,0.007780824,0.005626281,0,0,0.9999537,0,0
0,153,0,0.2283121,0.2235737,0.007167636,0.004263851,0,0.237618,0.2284508,0.007714755,0.005620365,0,0,0.9999622,0,0
0,156,0,0.2263473,0.2189473,0.00711341,0.004267028,0,0.2352889,0.2234184,0.007645417,0.005611163,0,0,0.999969,0,0
0,159,0,0.2242723,0.2143832,0.007056046,0.004267799,0,0.2328575,0.2184618,0.007573104,0.005598829,0,0,0.9999746,0,0
0,162,0,0.2220969,0.2098861,0.006995815,0.004266269,0,0.2303334,0.2135858,0.007498102,0.005583514,0,0,0.9999793,0,0
0,165,0,0.2198301,0.2054604,0.006932976,0.00426254,0,0.2277259,0.2087943,0.00742068,0.005565369,0,0,0.999983,0,0
0,168,0,0.2174809,0.2011096,0.006867777,0.004256713,0,0.225044,0.2040908,0.007341096,0.005544542,0,0,0.9999861,0,0
0,171,0,0.2150577,0.1968369,0.006800453,0.004248892,0,0.2222961,0.1994781,0.007259596,0.005521181,0,0,0.9999886,0,0
0,174,0,0.2125685,0.1926448,0.006731231,0.004239175,0,0.2194904,0.1949587,0.007176414,0.00549543,0,0,0.9999906,0,0
0,177,0,0.2100211,0.1885356,0.006660324,0.004227664,0,0.2166348,0.1905345,0.007091773,0.005467434,0,0,0.9999924,0,0
0,180,0,0.2074229,0.184511,0.006587937,0.004214456,0,0.2137364,0.1862068,0.007005884,0.005437333,0,0,0.9999937,0,0
0,183,0,0.2047808,0.1805722,0.006514265,0.004199648,0,0.2108026,0.1819767,0.006918949,0.005405265,0,0,0.9999949,0,0
0,186,0,0.2021017,0.1767204,0.006439494,0.004183336,0,0.2078399,0.1778451,0.006831157,0.005371367,0,0,0.9999958,0,0
0,189,0,0.199392,0.1729562,0.006363797,0.004165614,0,0.2048547,0.1738122,0.006742692,0.005335772,0,0,0.9999965,0,0
0,192,0,0.1966576,0.16928,0.006287344,0.004146576,0,0.2018531,0.1698783,0.006653721,0.005298613,0,0,0.9999972,0,0
0,195,0,0.1939044,0.165692,0.006210292,0.004126311,0,0.1988409,0.1660431,0.006564413,0.005260014,0,0,0.9999977,0,0
0,198,0,0.1911379,0.1621921,0.00613279,0.00410491,0,0.1958235,0.1623062,0.006474905,0.005220104,0,0,0.9999981,0,0
0,201,0,0.1883633,0.1587799,0.006054983,0.004082459,0,0.1928061,0.1586671,0.006385378,0.005178999,0,0,0.9999985,0,0
0,204,0,0.1855855,0.1554551,0.005976988,0.004059045,0,0.1897933,0.155125,0.006295847,0.00513683,0,0,0.9999987,0,0
0,207,0,0.1828091,0.1522168,0.005898915,0.004034751,0,0.18679,0.1516788,0.006206538,0.0050937,0,0,0.999999,0,0
0,210,0,0.1800385,0.1490644,0.005820917,0.004009656,0,0.1838002,0.1483275,0.006117672,0.005049716,0,0,0.9999992,0,0
0,213,0,0.1772778,0.1459967,0.005743143,0.003983836,0,0.180828,0.1450698,0.006029225,0.005004996,0,0,0.9999993,0,0
0,216,0,0.1745308,0.1430129,0.005665577,0.003957374,0,0.1778772,0.1419043,0.005941008,0.004959662,0,0,0.9999994,0,0
0,219,0,0.1718012,0.1401116,0.005588388,0.003930341,0,0.1749512,0.1388295,0.005853969,0.00491375,0,0,0.9999995,0,0
0,222,0,0.1690923,0.1372915,0.005511886,0.003902792,0,0.1720533,0.1358439,0.005767955,0.004867382,0,0,0.9999996,0,0
0,225,0,0.1664073,0.1345514,0.005435985,0.003874804,0,0.1691864,0.1329457,0.005682009,0.004820716,0,0,0.9999997,0,0
0,228,0,0.1637489,0.1318897,0.005360469,0.003846465,0,0.1663532,0.1301332,0.005596871,0.004773791,0,0,0.9999998,0,0
0,231,0,0.1611199,0.1293049,0.005285671,0.003817826,0,0.1635562,0.1274047,0.005513545,0.004726639,0,0,0.9999998,0,0
0,234,0,0.1585226,0.1267955,0.005211835,0.003788929,0,0.1607978,0.1247584,0.005430789,0.00467943,0,0,0.9999998,0,0
0,237,0,0.1559594,0.1243599,0.005138829,0.003759846,0,0.15808,0.1221923,0.005349066,0.004632191,0,0,0.9999999,0,0
0,240,0,0.1534322,0.1219965,0.005066674,0.003730635,0,0.1554045,0.1197046,0.005268699,0.004584996,0,0,0.9999999,0,0
0,243,0.0001139172,0.1509428,0.1197035,0.004995496,0.003701343,0.0008622357,0.1527731,0.1172932,0.005189454,0.004537927,0.1008788,0,0.9999999,0,0
0,246,0.001509601,0.1484928,0.1174793,0.004925317,0.003672023,0.005208803,0.1501872,0.1149565,0.005111454,0.004491042,0.2432331,0,0.9999999,0,0
0,249,0.004675401,0.1460838,0.1153222,0.004856179,0.003642719,0.01161128,0.1476479,0.1126922,0.005034738,0.004444401,0.3795991,0,0.9999999,0,0
0,252,0.008941994,0.1437168,0.1132305,0.00478812,0.003613478,0.01851651,0.1451564,0.1104986,0.00495934,0.00439806,0.4961164,0,0.9999999,0,0
0,255,0.01357449,0.1413931,0.1112025,0.004721177,0.003584339,0.02500942,0.1427136,0.1083737,0.004885289,0.00435207,0.5912508,0,0.9999999,0,0
0,258,0.0180788,0.1391134,0.1092364,0.004655377,0.003555342,0.03069091,0.1403202,0.1063155,0.004812609,0.004306482,0.668069,0,0.9999999,0,0
0,261,0.02220554,0.1368787,0.1073306,0.004590745,0.003526522,0.03546796,0.1379766,0.1043222,0.004741321,0.004261339,0.7300888,0,1,0,0
0,264,0.02586498,0.1346893,0.1054833,0.004527304,0.003497914,0.03938604,0.1356834,0.1023918,0.004671441,0.004216682,0.7802559,0,1,0,0
0,267,0.02905014,0.1325459,0.1036929,0.00446507,0.003469548,0.04254065,0.1334408,0.1005225,0.00460298,0.004172549,0.8209177,0,1,0,0
0,270,0.03179076,0.1304488,0.1019578,0.004404056,0.003441452,0.04503799,0.131249,0.09871232,0.004535947,0.004128973,0.8539327,0,1,0,0
0,273,0.03412969,0.1283981,0.1002762,0.004344273,0.003413654,0.04697864,0.1291079,0.09695955,0.004470346,0.004085986,0.8807789,0,1,0,0
0,276,0.03611188,0.1263939,0.09864651,0.004285729,0.003386176,0.0484517,0.1270174,0.09526234,0.004406179,0.004043615,0.9026358,0,1,0,0
0,279,0.0377797,0.1244361,0.09706721,0.004228427,0.00335904,0.04953356,0.1249773,0.09361895,0.004343445,0.004001885,0.9204487,0,1,0,0
0,282,0.03917126,0.1225247,0.09553669,0.004172368,0.003332267,0.05028863,0.1229873,0.09202763,0.004282139,0.003960816,0.934978,0,1,0,0
0,285,0.04032007,0.1206594,0.0940534,0.004117551,0.003305872,0.05077079,0.121047,0.09048668,0.004222254,0.003920428,0.9468371,0,1,0,0
0,288,0.04125537,0.1188398,0.09261585,0.004063971,0.003279872,0.05102499,0.1191559,0.08899444,0.004163781,0.003880735,0.9565222,0,1,0,0
0,291,0.04200255,0.1170655,0.09122254,0.004011624,0.003254279,0.05108871,0.1173134,0.0875493,0.004106707,0.003841751,0.9644355,0,1,0,0
0,294,0.04258374,0.1153361,0.08987203,0.003960499,0.003229105,0.05099325,0.1155188,0.08614966,0.004051019,0.003803487,0.9709037,0,1,0,0
0,297,0.04301822,0.113651,0.08856291,0.003910586,0.00320436,0.05076476,0.1137714,0.08479398,0.003996701,0.003765952,0.9761921,0,1,0,0
0,300,0.04332287,0.1120096,0.0872938,0.003861874,0.003180053,0.05042524,0.1120705,0.08348075,0.003943734,0.00372915,0.9805171,0,1,0,0
0,303,0.04351255,0.1104112,0.08606333,0.003814347,0.003156188,0.04999318,0.1104153,0.08220851,0.0038921,0.003693087,0.9840548,0,1,0,0
0,306,0.04360036,0.108855,0.08487023,0.003767991,0.003132773,0.04948422,0.1088049,0.08097584,0.003841778,0.003657765,0.9869491,0,1,0,0
0,309,0.04359791,0.1073404,0.0837132,0.003722789,0.003109809,0.04891161,0.1072383,0.07978135,0.003792745,0.003623183,0.9893173,0,1,0,0
0,312,0.04351551,0.1058665,0.082591,0.003678722,0.0030873,0.04828659,0.1057147,0.07862371,0.003744979,0.00358934,0.9912553,0,1,0,0
0,315,0.04336237,0.1044324,0.08150244,0.003635771,0.003065247,0.04761878,0.1042332,0.07750161,0.003698456,0.003556234,0.9928414,0,1,0,0
0,318,0.04314671,0.1030373,0.08044633,0.003593917,0.003043649,0.04691637,0.1027927,0.07641379,0.00365315,0.003523861,0.9941396,0,1,0,0
0,321,0.0428759,0.1016804,0.07942156,0.003553136,0.003022507,0.04618638,0.1013922,0.07535902,0.003609036,0.003492214,0.9952021,0,1,0,0
0,324,0.04255656,0.1003607,0.07842703,0.00351341,0.003001817,0.04543487,0.1000308,0.07433613,0.003566088,0.003461288,0.9960719,0,1,0,0
0,327,0.04219465,0.09907732,0.07746166,0.003474714,0.002981577,0.04466701,0.09870736,0.07334398,0.003524279,0.003431073,0.9967839,0,1,0,0
0,330,0.04179553,0.09782932,0.07652443,0.003437026,0.002961784,0.04388729,0.09742099,0.07238145,0.003483583,0.003401562,0.9973668,0,1,0,0
0,333,0.04136404,0.09661579,0.07561435,0.003400324,0.002942433,0.04309957,0.09617062,0.07144748,0.003443971,0.003372744,0.997844,0,1,0,0
0,336,0.04090455,0.09543579,0.07473044,0.003364582,0.002923518,0.04230719,0.09495525,0.07054105,0.003405416,0.00334461,0.9982346,0,1,0,0
0,339,0.04042101,0.0942884,0.07387178,0.003329778,0.002905036,0.04151303,0.09377387,0.06966115,0.003367892,0.003317149,0.9985545,0,1,0,0
0,342,0.03991698,0.09317269,0.07303748,0.003295888,0.002886979,0.04071958,0.09262549,0.06880681,0.00333137,0.003290348,0.9988164,0,1,0,0
0,345,0.03939569,0.09208775,0.07222666,0.003262889,0.002869341,0.03992899,0.09150912,0.06797714,0.003295823,0.003264195,0.9990308,0,1,0,0
0,348,0.03886005,0.09103266,0.07143848,0.003230755,0.002852115,0.03914311,0.09042378,0.06717121,0.003261224,0.003238679,0.9992063,0,1,0,0
0,351,0.03831269,0.09000653,0.07067213,0.003199464,0.002835294,0.03836355,0.08936851,0.06638818,0.003227547,0.003213786,0.9993501,0,1,0,0
0,354,0.03775599,0.08900848,0.06992685,0.003168992,0.00281887,0.03759166,0.0883424,0.06562722,0.003194764,0.003189503,0.9994677,0,1,0,0
0,357,0.0371921,0.08803762,0.06920187,0.003139316,0.002802836,0.03682863,0.08734448,0.06488753,0.003162849,0.003165817,0.9995641,0,1,0,0
0,360,0.03662296,0.08709311,0.06849647,0.003110412,0.002787183,0.03607545,0.08637388,0.06416834,0.003131776,0.003142714,0.999643,0,1,0,0
0,363,0.03605029,0.08617412,0.06780996,0.003082257,0.002771904,0.03533296,0.08542971,0.06346891,0.00310152,0.00312018,0.9997076,0,1,0,0
0,366,0.03547567,0.0852798,0.06714166,0.00305483,0.00275699,0.03460187,0.08451108,0.06278854,0.003072056,0.003098202,0.9997606,0,1,0,0
0,369,0.03490051,0.08440937,0.06649093,0.003028109,0.002742433,0.03388279,0.08361717,0.06212653,0.003043358,0.003076767,0.9998039,0,1,0,0
0,372,0.03432607,0.08356204,0.06585713,0.00300207,0.002728225,0.03317618,0.08274715,0.06148223,0.003015404,0.00305586,0.9998394,0,1,0,0
0,375,0.03375346,0.08273704,0.06523968,0.002976694,0.002714357,0.03248243,0.08190023,0.06085501,0.002988169,0.003035468,0.9998684,0,1,0,0
0,378,0.03318369,0.08193364,0.064638,0.002951959,0.002700821,0.03180186,0.08107562,0.06024425,0.002961631,0.003015578,0.9998922,0,1,0,0
0,381,0.03261767,0.0811511,0.06405153,0.002927845,0.002687608,0.03113468,0.08027257,0.05964937,0.002935767,0.002996175,0.9999117,0,1,0,0
0,384,0.03205616,0.08038873,0.06347973,0.002904333,0.00267471,0.03048108,0.07949036,0.05906981,0.002910555,0.002977248,0.9999276,0,1,0,0
0,387,0.03149989,0.07964584,0.0629221,0.002881402,0.002662119,0.02984116,0.07872825,0.05850503,0.002885974,0.002958782,0.9999408,0,1,0,0
0,390,0.03094945,0.07892177,0.06237813,0.002859033,0.002649826,0.02921497,0.07798558,0.05795451,0.002862003,0.002940765,0.9999514,0,1,0,0
0,393,0.03040538,0.07821589,0.06184736,0.002837209,0.002637824,0.02860254,0.07726168,0.05741774,0.002838622,0.002923185,0.9999602,0,1,0,0
0,396,0.02986814,0.07752757,0.06132932,0.002815912,0.002626105,0.02800382,0.0765559,0.05689424,0.002815811,0.002906029,0.9999674,0,1,0,0
0,399,0.02933814,0.0768562,0.06082357,0.002795124,0.00261466,0.02741876,0.07586762,0.05638356,0.002793552,0.002889284,0.9999732,0,1,0,0
0,402,0.02881571,0.07620122,0.06032969,0.002774827,0.002603482,0.02684726,0.07519624,0.05588525,0.002771827,0.002872939,0.9999781,0,1,0,0
0,405,0.02830114,0.07556204,0.05984728,0.002755007,0.002592563,0.0262892,0.07454118,0.05539888,0.002750617,0.002856982,0.9999821,0,1,0,0
0,408,0.02779467,0.07493816,0.05937595,0.002735647,0.002581897,0.02574443,0.07390188,0.05492404,0.002729904,0.002841402,0.9999853,0,1,0,0
0,411,0.02729649,0.07432901,0.0589153,0.002716731,0.002571475,0.02521279,0.07327781,0.05446035,0.002709673,0.002826187,0.9999879,0,1,0,0
0,414,0.02680676,0.07373413,0.058465,0.002698244,0.00256129,0.02469409,0.07266843,0.05400741,0.002689908,0.002811326,0.9999901,0,1,0,0
0,417,0.0263256,0.073153,0.05802467,0.002680173,0.002551336,0.02418814,0.07207326,0.05356486,0.002670592,0.00279681,0.9999919,0,1,0,0
0,420,0.02585308,0.07258516,0.05759401,0.002662503,0.002541605,0.02369471,0.07149179,0.05313236,0.002651711,0.002782627,0.9999933,0,1,0,0
0,423,0.02538926,0.07203016,0.05717267,0.002645221,0.002532091,0.02321359,0.07092358,0.05270956,0.00263325,0.002768767,0.9999945,0,1,0,0
0,426,0.02493418,0.07148758,0.05676035,0.002628314,0.002522788,0.02274455,0.07036817,0.05229615,0.002615194,0.002755221,0.9999955,0,1,0,0
0,429,0.02448783,0.07095698,0.05635675,0.002611769,0.002513689,0.02228733,0.06982514,0.05189181,0.002597532,0.002741978,0.9999963,0,1,0,0
0,432,0.0240502,0.07043796,0.05596158,0.002595574,0.002504787,0.02184171,0.06929404,0.05149624,0.002580248,0.002729031,0.999997,0,1,0,0
0,435,0.02362125,0.06993013,0.05557458,0.002579718,0.002496077,0.02140742,0.06877451,0.05110915,0.002563331,0.002716369,0.9999975,0,1,0,0
0,438,0.02320093,0.06943312,0.05519547,0.002564189,0.002487554,0.02098421,0.06826615,0.05073027,0.002546769,0.002703984,0.999998,0,1,0,0
0,441,0.02278917,0.06894658,0.05482399,0.002548976,0.00247921,0.02057182,0.06776859,0.05035933,0.00253055,0.002691867,0.9999983,0,1,0,0
0,444,0.02238589,0.06847014,0.05445991,0.002534069,0.002471041,0.02017,0.06728147,0.04999607,0.002514662,0.00268001,0.9999986,0,1,0,0
0,447,0.02199099,0.06800348,0.05410298,0.002519457,0.002463041,0.01977849,0.06680445,0.04964025,0.002499096,0.002668405,0.9999989,0,1,0,0
0,450,0.02160437,0.06754629,0.05375298,0.002505132,0.002455206,0.01939703,0.06633721,0.04929163,0.002483839,0.002657044,0.999999,0,1,0,0
0,453,0.02122591,0.06709825,0.0534097,0.002491083,0.002447529,0.01902537,0.06587941,0.04894998,0.002468882,0.00264592,0.9999992,0,1,0,0
0,456,0.02085551,0.06665905,0.0530729,0.002477302,0.002440006,0.01866324,0.06543077,0.04861507,0.002454217,0.002635024,0.9999993,0,1,0,0
0,459,0.02049301,0.06622843,0.0527424,0.00246378,0.002432632,0.0183104,0.06499097,0.04828671,0.002439832,0.002624351,0.9999995,0,1,0,0
0,462,0.02013831,0.0658061,0.052418,0.002450508,0.002425402,0.01796659,0.06455977,0.04796467,0.002425719,0.002613893,0.9999996,0,1,0,0
0,465,0.01979125,0.0653918,0.05209951,0.002437479,0.002418312,0.01763158,0.06413686,0.04764878,0.00241187,0.002603643,0.9999996,0,1,0,0
0,468,0.01945169,0.06498528,0.05178674,0.002424685,0.002411358,0.01730511,0.06372198,0.04733883,0.002398276,0.002593596,0.9999997,0,1,0,0
0,471,0.0191195,0.06458628,0.05147953,0.002412118,0.002404534,0.01698694,0.06331491,0.04703465,0.002384929,0.002583744,0.9999998,0,1,0,0
